"age","gender","income","education_level","household_size","employment_status","region","urbanicity","marital_status","n_children","children_flag","housing_tenure","home_type","years_at_address","car_ownership","commute_mode","commute_minutes","spend_30d","web_visits","avg_time_on_site","pages_viewed","device_type","ad_clicks","email_opens","social_media_engagement","search_channel","purchase_amount","pet_ownership","time_visit"
49,"Male",683537,"PhD",5,"Employed","R03","Urban","Married",1,1,"Owner","House",12,1,"Car",36,925,9,12.6,7,"Mobile",0,5,3.6,"Organic",582,NA,1143.9
32,"Female",515115,"Master",1,"SelfEmployed","R04","Urban","Single",0,0,"Owner","Apartment",0,0,"Bike",26,977,5,7.6,7,"Mobile",1,7,3,"Paid",234,NA,NA
28,"Female",486391,"Bachelor",2,"Employed","R01","Urban","Married",1,1,"Owner","Apartment",9,1,"Public",28,545,13,24.3,2,"Desktop",2,11,3.9,"Organic",767,NA,NA
27,"Male",940644,"Master",3,"SelfEmployed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",3,1,"Car",35,2733,5,15.8,3,"Mobile",0,10,3.9,"Direct",336,NA,NA
33,"Male",298044,"Master",5,"SelfEmployed","R04","Urban","Cohabiting",2,1,"Owner","House",8,0,"Public",14,0,8,6.9,2,"Desktop",3,6,3.2,"Paid",504,"Bird",NA
35,"Male",689777,"Bachelor",2,"Employed","R16","Rural","Single",2,1,"Owner","Townhouse",8,1,"Car",37,578,5,9.6,7,"Mobile",0,4,3.6,"Direct",106,NA,NA
NA,"Female",510172,NA,2,"Unemployed","R10","Suburban","Married",2,1,"Renter","House",2,0,"Bike",30,1419,4,7.8,1,"Desktop",0,7,4.3,NA,0,NA,NA
44,"Male",300133,"Bachelor",4,"Employed","R08","Suburban","Cohabiting",4,1,"Owner","House",11,1,"Car",49,482,8,4.9,3,"Mobile",1,2,3.3,"Paid",87,NA,NA
36,"Female",432902,"HighSchool",3,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",9,1,"Car",23,646,3,8,6,"Desktop",0,6,3.2,"Organic",108,NA,NA
NA,"Male",365907,NA,1,"Employed","R01","Urban","Single",2,1,"Renter","Apartment",7,0,"Public",40,822,7,4.4,6,"Mobile",0,7,3.2,NA,169,NA,NA
31,"Female",648084,"Bachelor",5,"Retired","R01","Urban","Cohabiting",3,1,"Owner","Apartment",5,1,"Car",9,2345,5,6.1,3,"Tablet",1,5,4.5,"Organic",140,NA,NA
26,"Male",564043,"HighSchool",5,"SelfEmployed","R04","Urban","Cohabiting",1,1,"Renter","Apartment",8,0,"Public",41,951,3,17.3,6,"Desktop",0,5,3,"Organic",294,NA,NA
23,"Female",164306,NA,NA,"Employed","R02","Urban","Cohabiting",1,1,"Owner","Apartment",5,0,"Walk",25,544,8,2.9,1,"Tablet",0,3,3.6,NA,278,NA,NA
37,"Male",1114187,"Bachelor",4,"Employed","R01","Urban","Cohabiting",3,1,"Renter","Other",1,1,"Car",27,4160,6,5.2,4,"Mobile",0,4,2,"Organic",203,NA,NA
35,"Male",139232,"Bachelor",2,"Employed","R15","Rural","Cohabiting",2,1,"Owner","House",6,1,"Car",44,201,7,12.1,4,"Mobile",0,1,3.7,"Organic",565,NA,NA
47,"Female",656617,"Bachelor",2,"Employed","R05","Suburban","Married",2,1,"Owner","House",9,1,"Bike",38,1025,2,8.1,2,"Mobile",1,6,3.3,"Direct",421,"Fish",NA
37,"Male",298100,"HighSchool",3,"Retired","R05","Suburban",NA,1,1,"Owner","Apartment",7,1,"Car",47,406,0,5.8,1,"Mobile",0,1,1.5,NA,89,NA,NA
42,"Male",810183,"Master",2,"Employed","R09","Suburban","Single",1,1,"Renter","Apartment",4,1,"Car",51,1490,12,6.4,4,"Mobile",0,5,4.4,"Organic",82,NA,NA
35,"Female",559758,"HighSchool",3,"Employed","R07","Suburban","Married",1,1,"Owner","House",16,1,"Remote",0,1267,5,3.8,4,"Mobile",2,2,1.6,"Organic",68,NA,NA
29,"Male",964097,"HighSchool",6,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",4,1,"Car",13,2837,4,4.6,1,"Desktop",0,2,0.3,"Organic",0,NA,NA
37,"Female",408015,"Master",2,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Townhouse",11,1,"Car",28,487,5,9.8,1,"Mobile",0,2,2.2,"Paid",304,"Cat",NA
38,"Female",118251,"HighSchool",3,"Employed","R01","Urban","Married",3,1,"Renter","Apartment",8,1,"Car",36,0,6,5.8,0,"Desktop",0,4,0.7,"Referral",120,NA,NA
29,"Female",396090,"Other",1,"Employed","R11","Suburban","Cohabiting",1,1,"Other","Other",3,1,"Car",28,0,6,14.3,4,"Mobile",0,7,4,"Referral",666,NA,NA
35,"Male",476998,"Bachelor",2,"Employed","R06","Suburban","Cohabiting",0,0,"Owner","Apartment",2,1,"Car",36,778,3,6.9,3,"Desktop",0,5,1.8,"Organic",234,NA,NA
54,"Female",879111,"HighSchool",6,"SelfEmployed","R01","Urban","Married",1,1,"Owner","Apartment",15,1,"Car",44,1504,11,10.2,5,"Mobile",0,4,5.4,"Organic",202,NA,NA
27,"Female",236223,"HighSchool",1,"SelfEmployed","R03","Urban","Cohabiting",2,1,"Owner","House",4,0,"Car",21,668,12,12.6,9,"Desktop",1,13,7.2,"Referral",178,NA,NA
48,"Male",388653,"Bachelor",2,"Unemployed","R02","Urban","Divorced",1,1,"Owner","Apartment",13,0,"Bike",35,1305,7,NA,5,"Mobile",0,3,3.4,"Paid",115,NA,NA
33,"Female",350433,"Master",1,"Employed","R01","Urban","Married",1,1,"Renter","Apartment",3,1,"Car",23,365,9,7.2,0,"Tablet",0,4,2.4,"Paid",285,NA,NA
48,"Male",1029636,"HighSchool",3,"Student","R01","Urban","Cohabiting",2,1,"Owner","House",15,1,"Car",23,578,4,6.8,3,"Mobile",0,6,4.3,"Paid",0,NA,NA
29,"Male",184353,"Master",3,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Townhouse",11,0,"Public",19,0,3,8,5,"Mobile",0,4,3.4,"Direct",141,NA,NA
34,"Female",805713,NA,6,"Employed","R01","Urban",NA,2,1,"Owner","Apartment",10,1,"Car",17,2094,2,2.9,1,"Mobile",0,2,2,NA,183,NA,NA
37,"Male",850298,"Master",1,"SelfEmployed","R03","Urban","Cohabiting",3,1,"Owner","Apartment",7,1,"Car",36,1797,5,7,2,"Mobile",1,4,0.2,"Paid",141,NA,NA
34,"Male",422661,"Bachelor",4,"Employed","R01","Urban","Cohabiting",2,1,"Other","Apartment",9,0,"Walk",1,0,3,10.2,0,"Mobile",0,3,2.1,"Direct",0,NA,NA
40,"Female",720253,"HighSchool",2,"SelfEmployed","R04","Urban","Married",1,1,"Renter","Apartment",5,1,"Car",18,0,7,12.1,5,"Desktop",0,5,4.3,"Organic",30,NA,NA
34,"Male",596080,"Master",3,"SelfEmployed","R08","Suburban","Cohabiting",1,1,"Renter","Apartment",4,1,"Car",32,670,5,11.9,3,"Mobile",0,5,2.9,"Paid",211,NA,NA
46,"Male",303784,"Bachelor",4,"Employed","R03","Urban","Cohabiting",1,1,"Owner","Townhouse",11,1,"Car",17,1332,9,9.3,8,"Tablet",1,2,2.5,"Direct",86,NA,NA
36,"Male",307051,"HighSchool",3,"Employed","R02","Urban","Married",1,1,"Owner","Apartment",9,0,"Car",17,1221,5,5.6,5,"Mobile",0,1,3.8,"Paid",156,NA,NA
41,"Male",147948,"HighSchool",3,"Student","R17","Rural","Cohabiting",2,1,"Owner","House",11,0,"Car",46,29,4,14.2,4,"Mobile",0,2,4.1,"Paid",249,NA,NA
27,"Male",1073898,"HighSchool",2,"SelfEmployed","R01","Urban","Single",1,1,"Renter","House",8,1,"Car",47,1963,8,13.2,7,"Mobile",0,3,4,"Organic",362,NA,NA
30,"Female",918283,"PhD",1,"Employed","R20","Rural","Single",1,1,"Owner","House",5,1,"Car",26,608,3,13.8,4,"Mobile",0,5,6.4,"Organic",404,NA,NA
44,"Female",905007,"Master",3,"Employed","R20","Rural","Cohabiting",2,1,"Renter","Apartment",8,1,"Car",47,1416,5,6.4,2,"Mobile",0,6,1.7,"Direct",599,"Cat",NA
39,"Female",446038,"PhD",4,"Employed","R19","Rural","Cohabiting",2,1,"Owner","House",9,1,"Car",43,0,12,23.6,12,"Desktop",2,6,6.4,"Direct",296,NA,NA
34,"Female",326777,"Bachelor",2,"Employed","R05","Suburban","Cohabiting",1,1,"Owner","Townhouse",7,0,"Car",40,0,7,9.6,10,"Desktop",2,5,4.5,"Paid",377,NA,NA
34,"Male",181233,"Bachelor",4,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Apartment",3,0,"Public",32,1260,15,12.1,6,"Tablet",0,4,4.2,"Direct",345,NA,NA
NA,"Male",328101,NA,2,"SelfEmployed","R04","Urban","Divorced",2,1,"Owner","Apartment",12,1,"Bike",11,0,3,9.3,2,"Desktop",0,3,1.9,NA,111,NA,NA
33,"Male",273159,"Bachelor",3,"Unemployed","R04","Urban",NA,2,1,"Owner","Townhouse",12,1,"Bike",16,618,3,3.6,7,"Mobile",1,1,1.9,"Organic",0,"Bird",NA
36,"Male",212343,NA,NA,"Employed","R01","Urban","Cohabiting",3,1,"Renter","Apartment",9,0,"Public",26,393,10,12,2,"Mobile",2,8,4,NA,612,"Bird",NA
24,"Male",533155,"Bachelor",3,"Employed","R02","Urban","Cohabiting",1,1,"Renter","Other",3,1,"Car",2,1002,9,11.9,5,"Mobile",0,2,3.5,"Organic",139,NA,NA
52,"Male",346992,"Master",2,"Employed","R06","Suburban","Married",3,1,"Owner","Apartment",17,1,"Car",37,987,7,NA,3,"Mobile",1,3,3.3,"Organic",256,NA,NA
41,"Male",575172,"HighSchool",2,"Employed","R03","Urban","Cohabiting",3,1,"Owner","Apartment",11,1,"Car",21,1100,4,5.6,7,"Mobile",0,3,4.1,"Organic",323,NA,NA
42,"Male",293803,"Master",4,"Retired","R08","Suburban","Married",1,1,"Renter","Townhouse",5,1,"Car",40,1147,0,3.4,0,"Desktop",0,4,0.2,"Referral",181,NA,NA
23,"Male",1397759,"Master",1,"Employed","R02","Urban","Single",1,1,"Owner","Townhouse",5,1,"Car",21,2219,7,15.4,4,"Mobile",0,1,3.8,"Organic",127,NA,NA
35,"Female",1865372,"Master",4,"Employed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",11,1,"Public",27,1939,7,9.8,4,"Mobile",0,2,2.4,"Direct",168,NA,NA
NA,"Female",1026737,NA,5,"Retired","R06","Suburban","Cohabiting",1,1,"Owner","Townhouse",11,1,"Car",41,2416,NA,7.8,4,"Desktop",0,1,4.5,NA,182,NA,NA
26,"Male",425873,"Bachelor",4,"Student","R01","Urban","Cohabiting",1,1,"Owner","Other",8,0,"Remote",0,1501,2,7.5,3,"Tablet",0,3,2.3,"Paid",0,NA,564.7
41,"Female",642393,"Bachelor",6,"Employed","R10","Suburban","Cohabiting",1,1,"Owner","House",8,1,"Remote",0,4110,5,6.5,0,"Tablet",0,4,4.1,"Paid",271,NA,985.5
46,"Male",207831,"Master",4,"Employed","R11","Suburban","Cohabiting",2,1,"Owner","Apartment",13,1,"Car",42,0,4,5.8,0,"Desktop",0,2,0.3,"Referral",0,NA,NA
31,"Male",216044,"PhD",5,"Employed","R04","Urban","Single",1,1,"Owner","Apartment",10,0,"Car",37,788,6,11.8,6,"Desktop",0,2,4,"Paid",364,NA,NA
NA,"Male",351970,NA,4,"Retired","R19","Rural","Married",2,1,"Renter","House",8,1,"Car",50,0,2,7.1,1,"Desktop",0,1,0.6,NA,132,NA,NA
NA,"Female",1140348,NA,6,"Employed","R10","Suburban","Cohabiting",1,1,"Owner","Townhouse",7,1,"Car",56,547,3,6.1,5,"Mobile",0,2,3.1,NA,0,"Cat",NA
24,"Female",397978,"Other",2,"Employed","R02","Urban","Cohabiting",2,1,"Owner","Apartment",6,0,"Bike",27,0,5,5.6,1,"Desktop",1,3,3.7,"Organic",309,NA,NA
41,"Male",747802,"Bachelor",6,"Employed","R04","Urban","Cohabiting",2,1,"Owner","Apartment",13,0,"Public",23,3769,4,14.7,10,"Mobile",0,2,3.5,"Paid",278,NA,NA
33,"Male",437908,"Bachelor",2,"Employed","R01","Urban","Single",0,0,"Renter","Apartment",3,1,"Car",22,720,4,NA,2,"Mobile",0,5,0.7,"Direct",74,NA,NA
34,"Female",371838,"Bachelor",4,"Employed","R06","Suburban","Cohabiting",1,1,"Owner","House",6,0,"Car",26,436,3,7.3,2,"Mobile",0,6,0.7,"Referral",320,NA,NA
NA,"Female",502118,NA,2,"Employed","R03","Urban","Single",1,1,"Renter","Apartment",10,0,"Public",26,567,5,4.2,1,"Mobile",0,6,3.2,NA,0,NA,NA
45,"Female",418412,"Bachelor",4,"Employed","R02","Urban","Cohabiting",2,1,"Owner","Apartment",11,1,"Car",25,1664,8,20.9,9,"Tablet",0,10,3.2,"Organic",74,NA,NA
27,"Male",1001321,"HighSchool",5,"Employed","R16","Rural","Single",1,1,"Owner","House",9,1,"Car",46,2139,7,7.5,4,"Desktop",0,7,3.2,NA,274,NA,NA
43,"Male",217652,"Master",6,"Student","R04","Urban","Married",2,1,"Renter","Apartment",8,0,"Car",32,480,12,8.9,4,"Mobile",0,2,5.2,"Referral",286,NA,1032.5
48,"Female",477857,"Master",3,"Employed","R01","Urban","Married",2,1,"Owner","Apartment",9,0,"Public",46,706,6,8.7,7,"Desktop",0,5,3.2,"Direct",504,NA,NA
24,"Female",443740,"Bachelor",4,"Employed","R02","Urban","Cohabiting",1,1,"Owner","Townhouse",6,1,"Car",30,1136,6,8.3,3,"Mobile",1,2,2.2,"Organic",0,NA,NA
27,"Female",417762,"Bachelor",3,"Unemployed","R08","Suburban","Single",1,1,"Owner","Apartment",6,1,"Car",16,0,9,7.6,6,"Desktop",0,4,5.5,"Organic",241,NA,NA
40,"Female",316385,"Master",2,"Student","R03","Urban","Married",1,1,"Renter","Townhouse",8,1,"Public",21,0,6,23.4,6,"Desktop",0,3,4.3,"Organic",148,"Bird",NA
28,"Male",667716,"Master",3,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Townhouse",10,1,"Public",40,1139,5,9,6,"Mobile",1,3,1.7,"Referral",296,"None",NA
30,"Female",199726,"Bachelor",4,"SelfEmployed","R03","Urban","Cohabiting",2,1,"Renter","Apartment",6,0,"Remote",0,404,4,6.2,5,"Mobile",2,2,1.7,"Organic",191,NA,NA
32,"Male",681302,"Master",4,"Employed","R01","Urban",NA,2,1,"Owner","House",8,1,"Car",20,858,3,7.9,5,"Mobile",0,3,2.3,"Organic",85,NA,NA
NA,"Female",134943,NA,3,"Employed","R05","Suburban","Cohabiting",0,0,"Owner","House",11,1,"Car",44,0,3,9,2,"Tablet",0,2,4.7,NA,194,NA,NA
41,"Male",1057278,"Bachelor",4,"Student","R01","Urban","Cohabiting",1,1,"Owner","House",8,1,"Bike",31,1186,4,6.8,4,"Mobile",0,3,3.2,"Organic",327,NA,NA
31,"Female",662077,"Master",3,"Employed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",13,1,"Public",42,0,3,4.6,2,"Mobile",0,3,1.2,"Referral",276,NA,719.4
36,"Male",462935,"Bachelor",4,"Unemployed","R03","Urban","Cohabiting",1,1,"Renter","Other",12,0,"Remote",0,1867,3,10.9,6,"Desktop",0,3,2.7,"Referral",384,NA,NA
41,"Male",118376,"Bachelor",1,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Apartment",8,0,"Public",14,244,8,9.6,6,"Desktop",0,6,5.4,"Direct",924,NA,NA
25,"Female",429194,"Master",1,"Employed","R01","Urban","Single",1,1,"Renter","House",2,1,"Car",35,1115,5,4,2,"Mobile",0,4,1.4,"Direct",170,NA,NA
30,"Female",299811,"Master",3,"Employed","R05","Suburban","Single",1,1,"Owner","House",7,1,"Car",54,0,4,4.2,2,"Mobile",0,3,2.2,"Organic",0,NA,NA
42,"Female",855337,"HighSchool",5,"Employed","R01","Urban","Divorced",1,1,"Renter","House",6,1,"Car",57,944,4,6.6,4,"Mobile",0,5,1.3,"Direct",244,NA,NA
32,"Male",183330,"Bachelor",1,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",8,0,"Bike",37,0,5,7.2,5,"Desktop",0,1,2.9,"Paid",543,NA,NA
20,"Female",185309,"Bachelor",1,"Unemployed","R01","Urban","Cohabiting",2,1,"Renter","Apartment",0,1,"Walk",50,0,8,8.5,3,"Mobile",0,3,1.5,"Organic",149,NA,NA
29,"Male",397695,"Bachelor",1,"Unemployed","R18","Rural","Cohabiting",1,1,"Owner","House",10,0,"Car",43,0,4,7.8,2,"Mobile",0,3,3.6,"Paid",64,NA,NA
NA,"Male",436551,NA,4,"Unemployed","R01","Urban","Cohabiting",2,1,"Owner","Townhouse",5,1,"Public",22,715,6,11.7,2,"Tablet",1,4,1.3,NA,354,NA,NA
32,"Female",318683,"Bachelor",1,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Other",4,0,"Public",26,1097,9,16.2,7,"Mobile",0,4,3.4,"Paid",595,NA,NA
32,"Female",406610,"Bachelor",5,"Unemployed","R02","Urban","Cohabiting",1,1,"Owner","House",7,0,"Remote",0,0,3,10.1,3,"Mobile",0,2,2.1,"Organic",283,NA,759.1
34,"Male",389387,"Bachelor",2,"Unemployed","R18","Rural","Cohabiting",2,1,"Owner","House",9,1,"Car",33,0,9,13.7,8,"Tablet",0,2,2.9,"Organic",404,NA,NA
NA,"Male",337020,NA,4,"Employed","R16","Rural","Cohabiting",1,1,"Owner","House",5,1,"Car",33,640,7,6.6,1,"Desktop",0,5,2.7,NA,213,NA,NA
31,"Male",310403,"HighSchool",1,"Retired","R03","Urban","Single",2,1,"Renter","Apartment",3,1,"Car",32,159,18,12.5,5,"Tablet",0,4,3.4,"Paid",743,NA,NA
39,"Female",412821,"HighSchool",4,"Student","R12","Suburban","Married",3,1,"Owner","House",8,1,"Car",29,734,2,7.6,0,"Desktop",0,2,0.6,"Organic",169,NA,NA
40,"Female",766881,"HighSchool",1,"Employed","R02","Urban","Married",1,1,"Owner","House",9,1,"Car",26,816,4,7.1,1,"Desktop",1,3,2.3,"Referral",65,NA,NA
28,"Male",1253938,"Master",4,"Employed","R02","Urban","Single",1,1,"Renter","Townhouse",6,1,"Car",27,1456,4,7.3,4,"Mobile",0,4,4.6,"Organic",0,NA,NA
35,"Male",788095,"Master",3,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",7,1,"Car",36,478,1,6.5,3,"Desktop",0,1,2.7,"Paid",216,NA,NA
31,"Female",461452,"Master",1,"Employed","R07","Suburban","Cohabiting",2,1,"Owner","House",4,1,"Car",21,260,2,11.7,3,"Desktop",0,3,5.2,"Direct",658,"None",NA
38,"Female",232354,"Master",3,"Student","R01","Urban","Cohabiting",2,1,"Owner","Apartment",10,0,"Walk",38,972,8,10.1,1,"Desktop",0,4,2.7,"Organic",1128,NA,NA
25,"Female",742032,"Bachelor",3,"Student","R03","Urban","Single",1,1,"Owner","Apartment",3,1,"Car",26,1280,6,13.8,1,"Desktop",0,7,4.6,"Paid",332,NA,538.3
49,"Male",1005585,"HighSchool",4,"Student","R02","Urban","Cohabiting",2,1,"Owner","House",9,0,"Car",41,774,5,14.2,2,"Mobile",1,4,2.6,"Paid",208,NA,NA
47,"Male",406548,"PhD",2,"Retired","R01","Urban","Married",2,1,"Owner","Apartment",11,0,"Public",10,978,2,3.1,1,"Desktop",0,3,1.8,"Organic",0,NA,NA
29,"Male",405311,"HighSchool",3,"Employed","R01","Urban","Single",2,1,"Renter","Apartment",6,1,"Car",35,394,2,7.2,1,"Mobile",0,0,1.9,"Paid",100,NA,NA
30,"Female",891638,"Master",5,"Employed","R05","Suburban","Divorced",1,1,"Owner","House",8,1,"Car",43,0,6,8.6,4,"Desktop",2,5,4.2,"Direct",397,NA,NA
29,"Male",498359,"HighSchool",2,"Unemployed","R02","Urban","Single",1,1,"Renter","Apartment",9,1,"Public",37,596,9,11.6,16,"Desktop",1,7,4.7,"Organic",352,NA,NA
34,"Female",1569182,"Bachelor",2,"Employed","R03","Urban","Cohabiting",0,0,"Owner","Townhouse",6,1,"Car",42,1877,3,5.8,2,"Mobile",0,3,0,"Organic",159,NA,NA
31,"Female",437419,"Bachelor",4,"SelfEmployed","R02","Urban","Single",1,1,"Renter","Townhouse",7,1,"Car",27,3548,6,8.6,2,"Mobile",0,4,4.1,"Paid",864,NA,NA
36,"Female",185063,"Master",5,"Employed","R07","Suburban","Cohabiting",2,1,"Owner","House",9,1,"Car",53,684,1,5.7,4,"Desktop",0,3,2.3,"Organic",0,NA,NA
23,"Female",805226,"HighSchool",3,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Other",5,1,"Public",22,1261,6,8.2,2,"Mobile",1,5,4.7,"Referral",304,NA,NA
36,"Female",549105,"HighSchool",2,"Employed","R02","Urban","Married",1,1,"Owner","Apartment",17,0,"Walk",48,1311,15,10.5,0,"Mobile",0,3,3.7,"Organic",334,NA,NA
NA,"Male",388781,NA,4,"Employed","R11","Suburban","Single",1,1,"Owner","Apartment",12,1,"Car",33,335,6,NA,1,"Desktop",0,5,4,NA,375,NA,NA
25,"Male",225556,"PhD",6,"SelfEmployed","R01","Urban","Cohabiting",1,1,"Renter","Townhouse",5,1,"Car",24,683,7,10.3,5,"Desktop",0,6,5.1,"Paid",401,NA,NA
37,"Male",728738,"Master",3,"Student","R03","Urban","Married",2,1,"Renter","Apartment",9,1,"Remote",0,1705,4,5.9,0,"Mobile",1,4,3.4,"Referral",430,NA,NA
35,"Male",623405,"HighSchool",3,"Employed","R01","Urban","Cohabiting",0,0,"Owner","House",6,1,"Bike",32,869,9,8.1,6,"Mobile",0,2,3.6,"Organic",333,NA,NA
33,"Female",522480,"Master",3,"Retired","R01","Urban","Cohabiting",2,1,"Owner","House",5,1,"Car",29,901,4,7.2,12,"Tablet",1,3,3.7,"Organic",29,NA,NA
35,"Female",1057378,"Bachelor",6,"Employed","R06","Suburban","Cohabiting",0,0,"Owner","Apartment",12,1,"Remote",0,3319,3,5.6,2,"Mobile",1,3,3.3,"Organic",111,"Cat",NA
38,"Male",250674,"Bachelor",4,"Employed","R15","Rural","Married",2,1,"Renter","House",7,1,"Car",44,1293,2,3.6,0,"Mobile",0,1,1,"Direct",0,NA,NA
NA,"Male",504214,NA,4,"Retired","R05","Suburban","Cohabiting",2,1,"Renter","House",8,1,"Car",41,1331,3,3.6,2,"Desktop",0,3,0.9,NA,141,NA,NA
32,"Male",392421,NA,4,"Student","R03","Urban","Single",1,1,"Other","Apartment",5,0,"Remote",0,0,3,6.4,3,"Mobile",0,2,0.8,NA,672,NA,NA
NA,"Female",597474,NA,3,"Unemployed","R07","Suburban","Married",3,1,"Owner","Apartment",11,0,"Car",27,1708,3,3,3,"Tablet",1,0,0.2,NA,10,NA,NA
35,"Female",574086,"HighSchool",2,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",3,1,"Public",46,1224,8,NA,10,"Mobile",1,6,3.4,"Direct",655,NA,NA
34,"Female",421927,"Master",1,"Employed","R01","Urban","Single",1,1,"Owner","Apartment",5,0,"Public",17,923,10,7.5,3,"Desktop",0,3,2.1,"Organic",130,NA,NA
NA,"Female",197440,NA,1,"Employed","R01","Urban","Married",2,1,"Renter","Townhouse",8,1,"Car",25,816,2,5.6,3,"Desktop",0,2,3,NA,123,NA,NA
44,"Female",461835,"HighSchool",4,"Employed","R01","Urban","Married",2,1,"Owner","House",7,1,"Public",32,602,10,18.3,10,"Desktop",0,8,6.3,"Paid",513,NA,NA
30,"Female",1015757,"Bachelor",3,"Employed","R03","Urban","Single",2,1,"Renter","Apartment",10,1,"Car",39,508,NA,8.8,5,"Mobile",0,5,3.7,"Referral",398,NA,NA
28,"Female",152741,"Master",1,"Student","R01","Urban","Cohabiting",1,1,"Renter","Apartment",6,1,"Car",46,589,2,20.7,10,"Tablet",0,4,3.2,"Organic",303,NA,NA
30,"Male",334636,"Master",3,"Employed","R04","Urban","Cohabiting",1,1,"Owner","Apartment",9,0,"Remote",0,0,6,17.3,5,"Mobile",0,5,2.9,"Direct",335,NA,NA
27,"Male",593347,"Bachelor",4,"Retired","R01","Urban","Cohabiting",1,1,"Renter","Apartment",3,1,"Car",43,934,4,7.1,4,"Desktop",0,4,3.5,NA,390,NA,NA
24,"Male",246639,"HighSchool",5,"Employed","R01","Urban","Cohabiting",0,0,"Owner","Apartment",3,0,"Car",30,0,15,11.4,10,"Mobile",0,7,4.7,"Organic",154,NA,NA
37,"Male",255937,"PhD",5,"Employed","R06","Suburban","Cohabiting",2,1,"Renter","Apartment",10,0,"Walk",12,1098,9,8.4,6,"Desktop",0,13,4.7,"Paid",315,NA,NA
34,"Female",257914,"Bachelor",1,"Retired","R01","Urban","Divorced",2,1,"Owner","Apartment",6,0,"Bike",34,894,11,12.2,5,"Mobile",0,4,2.9,"Organic",132,NA,NA
40,"Female",292598,"Other",NA,"Employed","R01","Urban",NA,2,1,"Renter","Apartment",10,1,"Car",17,0,8,17.1,1,"Tablet",1,8,4.4,"Referral",447,NA,NA
35,"Male",548401,"Master",5,"Employed","R01","Urban","Divorced",1,1,"Renter","Apartment",8,0,"Remote",0,2395,1,NA,3,"Mobile",0,2,0,"Organic",0,NA,NA
38,"Female",1350849,"Master",3,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",8,0,"Walk",40,1602,3,9,6,"Tablet",0,3,1.6,"Direct",215,NA,NA
NA,"Male",610276,NA,4,"Employed","R05","Suburban","Single",1,1,"Renter","Apartment",9,1,"Public",43,870,3,17.5,6,"Mobile",1,6,4,NA,237,NA,NA
28,"Female",288496,"HighSchool",4,"Employed","R03","Urban","Single",1,1,"Renter","House",7,0,"Public",53,1867,3,10.9,2,"Tablet",0,3,2,"Organic",0,NA,NA
42,"Male",331255,"HighSchool",1,"Employed","R06","Suburban","Single",2,1,"Owner","Apartment",17,1,"Car",32,725,6,6.7,9,"Mobile",0,5,4,"Paid",0,NA,NA
41,"Male",247687,"HighSchool",5,"Employed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",8,0,"Public",29,1574,7,7,2,"Mobile",1,11,4.7,"Organic",387,NA,NA
24,"Male",302887,"Master",2,"Unemployed","R19","Rural","Cohabiting",1,1,"Renter","House",6,1,"Car",29,767,6,4,6,"Desktop",1,3,2.7,"Paid",177,NA,493.3
42,"Male",307457,NA,4,"Unemployed","R18","Rural","Cohabiting",1,1,"Owner","House",9,1,"Car",46,964,9,6,3,"Mobile",0,3,3.4,NA,237,NA,NA
24,"Male",979141,"Bachelor",4,"Unemployed","R06","Suburban","Single",0,0,"Owner","House",4,0,"Walk",32,580,5,NA,3,"Mobile",0,1,2.2,"Referral",338,NA,NA
35,"Female",640198,NA,5,"Student","R03","Urban","Cohabiting",1,1,"Owner","House",10,1,"Car",40,765,6,NA,3,"Mobile",1,7,5.2,NA,420,"None",830.9
32,"Male",174969,"Bachelor",3,"Student","R03","Urban","Cohabiting",2,1,"Owner","Apartment",5,0,"Public",27,342,8,3.9,4,"Desktop",0,4,3.6,"Paid",257,NA,NA
34,"Female",708855,NA,5,"Unemployed","R03","Urban","Married",1,1,"Renter","Townhouse",8,1,"Public",19,1458,6,4.2,3,"Mobile",0,4,1.7,NA,0,NA,NA
45,"Female",910209,"Master",3,"Unemployed","R06","Suburban",NA,3,1,"Owner","House",12,1,"Car",37,1585,2,9.5,3,"Desktop",0,7,2.1,"Paid",510,NA,NA
27,"Female",396235,"PhD",4,"Unemployed","R04","Urban","Single",2,1,"Owner","Apartment",6,0,"Car",11,0,8,12,10,"Desktop",1,6,6.2,"Referral",552,NA,NA
33,"Male",950134,"Bachelor",3,"Employed","R04","Urban","Married",0,0,"Owner","Townhouse",6,1,"Car",30,1632,5,2.6,0,"Tablet",0,1,1.7,"Organic",0,NA,NA
